Timestamp,Flowrate (L/min),B2 - General - TGS2610 - V,B2 - General - TGS2611 - V,B2 - General - TGS2612 - V,B2 - General - MQ9_b - V,B2 - BME680 - temperature - °C,B2 - BME680 - temperature - V,B2 - BME680 - pressure - KPa,B2 - BME680 - pressure - V,B2 - BME680 - humidity - %,B2 - BME680 - humidity - V,B2 - BME680 - gas - Kohms,B2 - BME680 - gas - V,B2 - SGP41 - SRAW_VOC - raw,B2 - SGP41 - SRAW_NOx - raw,B1 - General - TGS2600 - V,B1 - General - TGS2602 - V,B1 - General - TGS2603 - V,B1 - General - MQ2 - V,B1 - Multichannel Gas Sensor - GM102B (NO2) - ppm,B1 - Multichannel Gas Sensor - GM102B (NO2) - V,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - ppm,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - V,B1 - Multichannel Gas Sensor - GM502B (VOC) - ppm,B1 - Multichannel Gas Sensor - GM502B (VOC) - V,B1 - Multichannel Gas Sensor - GM702B (CO) - ppm,B1 - Multichannel Gas Sensor - GM702B (CO) - V,B1 - SGP30 - tVOC - ppb,B1 - SGP30 - tVOC - V,B1 - SGP30 - CO2eq - ppm,B1 - SGP30 - CO2eq - V,B1 - BME688 - temperature - °C,B1 - BME688 - temperature - V,B1 - BME688 - pressure - KPa,B1 - BME688 - pressure - V,B1 - BME688 - humidity - %,B1 - BME688 - humidity - V,B1 - BME688 - gas - Kohms,B1 - BME688 - gas - V,B1 - Formaldehyde - hcho - ppb,B1 - Formaldehyde - hcho - V,B1 - Formaldehyde - humidity - %,B1 - Formaldehyde - humidity - V,B1 - Formaldehyde - temperature - °C,B1 - Formaldehyde - temperature - V
16-07-2025 14:43:47,1.0,1.13,0.19,0.46,0.19,24.66 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.73 Kohms,0.18,31598,0,1.81,1.97,2.85,0.35,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,92 ppm,0.30,510 ppb,0.028,1197ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.20 ppb,0.099,25.55 %,0.82,26.05 °C,2.17
16-07-2025 14:43:52,1.0,1.43,0.19,0.46,0.19,24.67 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.14 Kohms,0.17,31595,0,2.0,1.97,2.82,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,92 ppm,0.30,512 ppb,0.028,1192ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.37 %,1.22,12946.86 Kohms,27.19,30.40 ppb,0.099,25.55 %,0.82,26.06 °C,2.17
16-07-2025 14:43:57,1.0,1.93,0.19,0.45,0.19,24.67 °C,1.69,94.66 KPa,2.67,29.41 %,0.96,83.23 Kohms,0.17,31594,0,1.95,1.95,2.82,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,92 ppm,0.30,515 ppb,0.028,1215ppm,0.05,26.52 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.55 %,0.82,26.06 °C,2.17
16-07-2025 14:44:02,1.0,1.98,0.18,0.46,0.19,24.67 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,82.90 Kohms,0.17,31592,0,1.85,1.95,2.85,0.33,260 ppm,0.84,407 ppm,1.31,112 ppm,0.36,92 ppm,0.30,501 ppb,0.027,1185ppm,0.04,26.51 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.55 %,0.82,26.07 °C,2.17
16-07-2025 14:44:07,1.0,1.5,0.19,0.46,0.19,24.68 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.06 Kohms,0.17,31596,0,2.09,1.95,2.81,0.34,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,502 ppb,0.027,1218ppm,0.05,26.51 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.54 %,0.82,26.04 °C,2.17
16-07-2025 14:44:12,1.0,1.11,0.19,0.45,0.19,24.67 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.14 Kohms,0.17,31596,0,1.83,1.96,2.84,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,514 ppb,0.028,1202ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.37 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.55 %,0.82,26.06 °C,2.17
16-07-2025 14:44:17,1.0,1.42,0.19,0.46,0.19,24.67 °C,1.69,94.66 KPa,2.67,29.41 %,0.96,82.98 Kohms,0.17,31593,0,2.01,1.95,2.84,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,509 ppb,0.027,1202ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.54 %,0.82,26.03 °C,2.17
16-07-2025 14:44:22,1.0,1.93,0.18,0.45,0.18,24.67 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.14 Kohms,0.17,31610,0,1.99,1.95,2.81,0.36,260 ppm,0.84,406 ppm,1.31,111 ppm,0.36,93 ppm,0.30,512 ppb,0.028,1197ppm,0.04,26.51 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,30.40 ppb,0.099,25.54 %,0.82,26.05 °C,2.17
16-07-2025 14:44:27,1.0,2.07,0.19,0.45,0.19,24.67 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.48 Kohms,0.18,31611,0,1.84,1.94,2.81,0.36,259 ppm,0.84,407 ppm,1.31,112 ppm,0.36,92 ppm,0.30,516 ppb,0.028,1205ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.40 ppb,0.099,25.55 %,0.82,26.04 °C,2.17
16-07-2025 14:44:32,1.0,1.88,0.18,0.45,0.18,24.68 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.48 Kohms,0.18,31600,0,2.1,1.95,2.81,0.36,259 ppm,0.84,406 ppm,1.31,113 ppm,0.36,93 ppm,0.30,524 ppb,0.028,1193ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.54 %,0.82,26.05 °C,2.17
16-07-2025 14:44:37,1.0,1.49,0.18,0.46,0.19,24.67 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.39 Kohms,0.18,31609,0,1.87,1.96,2.84,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,509 ppb,0.027,1192ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.53 %,0.82,26.07 °C,2.17
16-07-2025 14:44:42,1.0,1.23,0.18,0.46,0.19,24.68 °C,1.69,94.67 KPa,2.67,29.42 %,0.96,83.48 Kohms,0.18,31596,0,1.94,1.95,2.83,0.33,260 ppm,0.84,406 ppm,1.31,113 ppm,0.36,93 ppm,0.30,518 ppb,0.028,1197ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.40 ppb,0.099,25.54 %,0.82,26.06 °C,2.17
16-07-2025 14:44:47,1.0,1.13,0.18,0.45,0.18,24.68 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.39 Kohms,0.18,31595,0,2.04,1.95,2.83,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,92 ppm,0.30,508 ppb,0.027,1184ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.40 ppb,0.099,25.55 %,0.82,26.06 °C,2.17
16-07-2025 14:44:52,1.0,1.22,0.19,0.45,0.18,24.68 °C,1.69,94.66 KPa,2.67,29.41 %,0.96,83.39 Kohms,0.18,31611,0,1.8,1.95,2.81,0.32,260 ppm,0.84,406 ppm,1.31,112 ppm,0.36,92 ppm,0.30,506 ppb,0.027,1185ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.55 %,0.82,26.07 °C,2.17
16-07-2025 14:44:57,1.0,1.52,0.19,0.45,0.18,24.69 °C,1.69,94.66 KPa,2.67,29.41 %,0.96,83.14 Kohms,0.17,31608,0,2.08,1.94,2.84,0.35,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,92 ppm,0.30,506 ppb,0.027,1193ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.55 %,0.82,26.06 °C,2.17
16-07-2025 14:45:02,1.0,1.85,0.18,0.45,0.18,24.68 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.89 Kohms,0.18,31600,0,1.85,1.95,2.84,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,516 ppb,0.028,1198ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.53 %,0.82,26.07 °C,2.17
16-07-2025 14:45:07,1.0,2.03,0.18,0.45,0.18,24.69 °C,1.69,94.67 KPa,2.67,29.41 %,0.96,83.31 Kohms,0.17,31608,0,2.01,1.95,2.84,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,511 ppb,0.028,1191ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.37 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.54 %,0.82,26.06 °C,2.17
16-07-2025 14:45:12,1.0,2.03,0.18,0.46,0.19,24.69 °C,1.69,94.67 KPa,2.67,29.43 %,0.96,83.14 Kohms,0.17,31614,0,1.96,1.97,2.81,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,508 ppb,0.027,1184ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.55 %,0.82,26.07 °C,2.17
16-07-2025 14:45:17,1.0,1.72,0.18,0.45,0.19,24.69 °C,1.69,94.67 KPa,2.67,29.43 %,0.96,83.14 Kohms,0.17,31609,0,1.84,1.95,2.81,0.34,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,510 ppb,0.028,1207ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.53 %,0.82,26.08 °C,2.17
16-07-2025 14:45:22,1.0,1.32,0.19,0.45,0.18,24.69 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.73 Kohms,0.18,31614,0,2.11,1.97,2.81,0.35,259 ppm,0.84,406 ppm,1.31,111 ppm,0.36,92 ppm,0.30,518 ppb,0.028,1192ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.54 %,0.82,26.07 °C,2.17
16-07-2025 14:45:27,1.0,1.12,0.19,0.46,0.19,24.69 °C,1.69,94.67 KPa,2.67,29.43 %,0.96,83.56 Kohms,0.18,31600,0,1.81,1.94,2.81,0.34,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,504 ppb,0.027,1207ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.54 %,0.82,26.06 °C,2.17
16-07-2025 14:45:32,1.0,1.28,0.18,0.45,0.18,24.69 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.98 Kohms,0.18,31606,0,1.98,1.95,2.83,0.34,258 ppm,0.83,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,509 ppb,0.027,1200ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.53 %,0.82,26.05 °C,2.17
16-07-2025 14:45:37,1.0,1.77,0.18,0.45,0.18,24.70 °C,1.69,94.66 KPa,2.67,29.44 %,0.96,83.06 Kohms,0.17,31616,0,2.03,1.96,2.8,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,512 ppb,0.028,1187ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.38 %,1.22,12946.86 Kohms,27.19,30.40 ppb,0.099,25.54 %,0.82,26.06 °C,2.17
16-07-2025 14:45:42,1.0,2.1,0.18,0.45,0.18,24.70 °C,1.69,94.66 KPa,2.67,29.41 %,0.96,83.23 Kohms,0.17,31611,0,1.79,1.96,2.83,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,92 ppm,0.30,518 ppb,0.028,1198ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.55 %,0.82,26.05 °C,2.17
16-07-2025 14:45:47,1.0,1.71,0.18,0.45,0.18,24.70 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.64 Kohms,0.18,31603,0,2.11,1.94,2.81,0.35,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,514 ppb,0.028,1202ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.80 ppb,0.099,25.53 %,0.82,26.06 °C,2.17
16-07-2025 14:45:52,1.0,1.17,0.19,0.45,0.19,24.69 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.73 Kohms,0.18,31622,0,1.85,1.95,2.83,0.33,260 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,516 ppb,0.028,1202ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.36 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.53 %,0.82,26.05 °C,2.17
16-07-2025 14:45:57,1.0,1.18,0.18,0.45,0.19,24.69 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.73 Kohms,0.18,31604,0,1.98,1.95,2.83,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,92 ppm,0.30,518 ppb,0.028,1197ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.53 %,0.82,26.04 °C,2.17
16-07-2025 14:46:02,1.0,1.7,0.18,0.45,0.18,24.70 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.31 Kohms,0.17,31632,0,2.0,1.97,2.83,0.34,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,521 ppb,0.028,1205ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,30.20 ppb,0.099,25.53 %,0.82,26.05 °C,2.17
16-07-2025 14:46:07,1.0,2.04,0.18,0.45,0.18,24.70 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.73 Kohms,0.18,31611,0,1.84,1.96,2.8,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,513 ppb,0.028,1187ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.20 ppb,0.099,25.53 %,0.82,26.06 °C,2.17
16-07-2025 14:46:12,1.0,1.98,0.18,0.46,0.19,24.70 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,84.06 Kohms,0.18,31600,0,2.08,1.95,2.83,0.32,259 ppm,0.84,407 ppm,1.31,112 ppm,0.36,93 ppm,0.30,516 ppb,0.028,1195ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.20 ppb,0.099,25.53 %,0.82,26.06 °C,2.17
16-07-2025 14:46:17,1.0,1.37,0.19,0.46,0.19,24.70 °C,1.69,94.66 KPa,2.67,29.41 %,0.96,83.31 Kohms,0.17,31611,0,1.79,1.96,2.8,0.33,260 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,513 ppb,0.028,1193ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.40 ppb,0.099,25.53 %,0.82,26.05 °C,2.17
16-07-2025 14:46:22,1.0,1.1,0.18,0.45,0.18,24.70 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.48 Kohms,0.18,31606,0,2.1,1.94,2.83,0.33,259 ppm,0.84,406 ppm,1.31,111 ppm,0.36,93 ppm,0.30,516 ppb,0.028,1215ppm,0.05,26.53 °C,1.74,94.68 KPa,2.67,37.37 %,1.22,12946.86 Kohms,27.19,30.20 ppb,0.099,25.53 %,0.82,26.07 °C,2.17
16-07-2025 14:46:27,1.0,1.48,0.19,0.46,0.19,24.70 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.31 Kohms,0.17,31603,0,1.8,1.95,2.8,0.34,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,513 ppb,0.028,1203ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.53 %,0.82,26.07 °C,2.17
16-07-2025 14:46:32,1.0,1.99,0.18,0.46,0.18,24.71 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,84.06 Kohms,0.18,31607,0,2.05,1.96,2.83,0.36,260 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,507 ppb,0.027,1200ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.52 %,0.82,26.08 °C,2.17
16-07-2025 14:46:37,1.0,2.06,0.18,0.45,0.18,24.71 °C,1.69,94.66 KPa,2.67,29.41 %,0.96,83.39 Kohms,0.18,31608,0,1.91,1.94,2.83,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,519 ppb,0.028,1216ppm,0.05,26.53 °C,1.74,94.68 KPa,2.67,37.37 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.52 %,0.82,26.06 °C,2.17
16-07-2025 14:46:42,1.0,1.73,0.19,0.46,0.19,24.71 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.56 Kohms,0.18,31611,0,1.95,1.96,2.83,0.34,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,503 ppb,0.027,1213ppm,0.05,26.53 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.52 %,0.82,26.06 °C,2.17
16-07-2025 14:46:47,1.0,1.43,0.19,0.46,0.19,24.71 °C,1.69,94.67 KPa,2.67,29.42 %,0.96,83.31 Kohms,0.17,31618,0,1.97,1.94,2.79,0.33,259 ppm,0.84,405 ppm,1.31,112 ppm,0.36,94 ppm,0.30,511 ppb,0.028,1199ppm,0.04,26.54 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,30.60 ppb,0.099,25.52 %,0.82,26.07 °C,2.17
16-07-2025 14:46:52,1.0,1.21,0.18,0.45,0.18,24.71 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.48 Kohms,0.18,31609,0,1.89,1.96,2.8,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,508 ppb,0.027,1208ppm,0.04,26.52 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,31.20 ppb,0.102,25.54 %,0.82,26.07 °C,2.17
16-07-2025 14:46:57,1.0,1.13,0.18,0.45,0.18,24.71 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.14 Kohms,0.17,31609,0,2.06,1.97,2.82,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,513 ppb,0.028,1209ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.33 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.52 %,0.82,26.06 °C,2.17
16-07-2025 14:47:02,1.0,1.25,0.19,0.45,0.19,24.71 °C,1.69,94.66 KPa,2.67,29.43 %,0.96,83.14 Kohms,0.17,31610,0,1.8,1.95,2.8,0.33,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,93 ppm,0.30,511 ppb,0.028,1211ppm,0.04,26.54 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.52 %,0.82,26.08 °C,2.17
16-07-2025 14:47:07,1.0,1.46,0.18,0.45,0.18,24.72 °C,1.69,94.67 KPa,2.67,29.43 %,0.96,83.64 Kohms,0.18,31604,0,2.08,1.95,2.8,0.36,259 ppm,0.84,406 ppm,1.31,111 ppm,0.36,93 ppm,0.30,513 ppb,0.028,1195ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.35 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.54 %,0.82,26.08 °C,2.17
16-07-2025 14:47:12,1.0,1.74,0.18,0.45,0.18,24.71 °C,1.69,94.66 KPa,2.67,29.42 %,0.96,83.56 Kohms,0.18,31602,0,1.81,1.95,2.8,0.36,259 ppm,0.84,406 ppm,1.31,112 ppm,0.36,94 ppm,0.30,513 ppb,0.028,1204ppm,0.04,26.53 °C,1.74,94.68 KPa,2.67,37.34 %,1.22,12946.86 Kohms,27.19,31.00 ppb,0.102,25.52 %,0.82,26.06 °C,2.17
